metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
vus,1746723555,1.000000,,,,,,,,,,,,,,,,
vus_max,1746723555,1.000000,,,,,,,,,,,,,,,,
http_reqs,1746723555,1.000000,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,,
http_req_duration,1746723555,271.364900,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,,
http_req_blocked,1746723555,867.179700,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,,
http_req_connecting,1746723555,257.572500,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,,
http_req_tls_handshaking,1746723555,559.174300,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,,
http_req_sending,1746723555,0.000000,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,,
http_req_waiting,1746723555,271.364900,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,,
http_req_receiving,1746723555,0.000000,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,,
http_req_failed,1746723555,0.000000,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,,
vus,1746723556,1.000000,,,,,,,,,,,,,,,,
vus_max,1746723556,1.000000,,,,,,,,,,,,,,,,
vus,1746723557,1.000000,,,,,,,,,,,,,,,,
vus_max,1746723557,1.000000,,,,,,,,,,,,,,,,
http_reqs,1746723558,1.000000,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-2,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-2,,
http_req_duration,1746723558,761.019000,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-2,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-2,,
http_req_blocked,1746723558,0.000000,,,,true,,GET,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-2,HTTP/2.0,default,,200,,tls1.2,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-2,,
